$GPCHC,2122,378067.00,86.42,1.46,0.67,0.05,-0.16,-0.10,-0.0116,0.0255,0.9995,32.02625278,118.85732020,67.62,-0.017,0.002,-0.010,0.017,20,18,41,1,2*4A
$GPCHC,2122,378068.00,86.53,1.48,0.65,0.05,-0.14,-0.06,-0.0114,0.0257,0.9993,32.02625277,118.85732022,67.63,-0.009,0.003,-0.009,0.010,20,18,41,1,2*47
$GPCHC,2122,378069.00,86.46,1.48,0.66,0.05,-0.14,-0.05,-0.0115,0.0258,0.9988,32.02625278,118.85732019,67.62,0.014,0.008,-0.050,0.016,20,18,41,1,2*60
$GPCHC,2122,378070.00,86.52,1.47,0.66,0.03,-0.12,-0.09,-0.0115,0.0257,0.9992,32.02625279,118.85732020,67.63,0.020,0.004,-0.010,0.021,20,18,41,1,2*6B
$GPCHC,2122,378071.00,86.50,1.47,0.66,0.06,-0.15,-0.04,-0.0116,0.0257,0.9990,32.02625279,118.85732020,67.63,0.020,0.008,-0.014,0.021,20,18,41,1,2*6E
$GPCHC,2122,378072.00,86.39,1.48,0.64,0.03,-0.13,-0.05,-0.0112,0.0258,0.9994,32.02625276,118.85732016,67.63,0.005,0.001,0.023,0.005,20,18,41,1,2*49
$GPCHC,2122,378073.00,86.48,1.46,0.66,0.02,-0.16,-0.07,-0.0116,0.0255,0.9989,32.02625280,118.85732016,67.63,-0.005,0.012,0.020,0.013,20,18,41,1,2*63
$GPCHC,2122,378074.00,86.47,1.47,0.66,0.03,-0.13,-0.04,-0.0115,0.0257,0.9990,32.02625278,118.85732014,67.63,-0.013,-0.006,0.001,0.014,20,18,41,1,2*4A
$GPCHC,2122,378075.00,86.45,1.46,0.67,0.04,-0.14,-0.04,-0.0116,0.0255,0.9992,32.02625280,118.85732018,67.63,-0.006,-0.002,0.008,0.007,20,18,41,1,2*4A
$GPCHC,2122,378076.00,86.45,1.47,0.65,0.04,-0.16,-0.05,-0.0113,0.0256,0.9993,32.02625279,118.85732021,67.62,0.003,-0.003,0.009,0.004,20,18,41,1,2*68
$GPCHC,2122,378077.00,86.35,1.47,0.67,0.04,-0.14,-0.06,-0.0116,0.0256,0.9990,32.02625281,118.85732019,67.62,0.026,0.013,-0.013,0.029,20,18,41,1,2*65
$GPCHC,2122,378078.00,86.36,1.47,0.66,0.05,-0.12,-0.09,-0.0114,0.0257,0.9991,32.02625280,118.85732016,67.63,-0.011,0.005,0.040,0.012,20,18,41,1,2*60
$GPCHC,2122,378079.00,86.28,1.48,0.66,0.06,-0.16,-0.08,-0.0115,0.0258,0.9992,32.02625277,118.85732017,67.63,-0.001,-0.001,0.002,0.001,20,18,41,1,2*4F
$GPCHC,2122,378080.00,86.37,1.47,0.66,0.05,-0.11,-0.06,-0.0115,0.0257,0.9989,32.02625277,118.85732019,67.63,-0.013,-0.001,0.071,0.013,20,18,41,1,2*4D
$GPCHC,2122,378081.00,86.32,1.46,0.66,0.02,-0.14,-0.08,-0.0115,0.0256,0.9992,32.02625276,118.85732020,67.62,0.006,-0.007,-0.051,0.009,20,18,41,1,2*4E
$GPCHC,2122,378082.00,86.32,1.47,0.65,0.02,-0.14,-0.07,-0.0113,0.0256,0.9992,32.02625278,118.85732018,67.63,-0.001,0.003,-0.025,0.003,20,18,41,1,2*48
$GPCHC,2122,378083.00,86.40,1.47,0.67,0.06,-0.14,-0.06,-0.0117,0.0256,0.9989,32.02625279,118.85732017,67.62,0.006,0.007,-0.012,0.009,20,18,41,1,2*6A
$GPCHC,2122,378084.00,86.34,1.47,0.65,0.02,-0.13,-0.05,-0.0113,0.0257,0.9994,32.02625278,118.85732018,67.63,-0.012,0.006,0.009,0.014,20,18,41,1,2*68
$GPCHC,2122,378085.00,86.30,1.46,0.65,0.03,-0.16,-0.05,-0.0113,0.0255,0.9991,32.02625280,118.85732021,67.62,-0.011,-0.006,0.004,0.013,20,18,41,1,2*47
$GPCHC,2122,378086.00,86.98,1.46,0.65,0.03,-0.16,-0.04,-0.0114,0.0254,0.9991,32.02625280,118.85732022,67.62,0.006,0.006,-0.016,0.009,20,17,41,1,2*6E
$GPCHC,2122,378087.00,86.37,1.46,0.65,0.07,-0.13,-0.06,-0.0113,0.0255,0.9992,32.02625280,118.85732020,67.62,0.011,0.004,-0.023,0.012,20,18,41,1,2*69
$GPCHC,2122,378088.00,86.66,1.47,0.67,0.06,-0.15,-0.06,-0.0116,0.0257,0.9990,32.02625279,118.85732013,67.63,-0.024,0.001,0.035,0.024,20,18,41,1,2*65
$GPCHC,2122,378089.00,86.50,1.47,0.67,0.03,-0.17,-0.10,-0.0116,0.0256,0.9988,32.02625280,118.85732016,67.63,-0.013,0.008,0.030,0.015,20,18,41,1,2*60
$GPCHC,2122,378090.00,86.55,1.47,0.66,0.07,-0.14,-0.06,-0.0114,0.0256,0.9990,32.02625280,118.85732014,67.63,0.008,0.001,0.008,0.009,20,18,41,1,2*4D
$GPCHC,2122,378091.00,86.93,1.48,0.65,0.04,-0.13,-0.01,-0.0113,0.0259,0.9993,32.02625279,118.85732016,67.63,-0.000,0.001,-0.002,0.001,20,17,41,1,2*43
$GPCHC,2122,378092.00,86.64,1.46,0.65,0.02,-0.13,-0.09,-0.0114,0.0255,0.9988,32.02625276,118.85732012,67.63,0.001,0.007,-0.010,0.007,20,18,41,1,2*62
$GPCHC,2122,378093.00,86.54,1.49,0.66,0.03,-0.14,-0.07,-0.0115,0.0259,0.9990,32.02625280,118.85732017,67.62,0.019,0.004,-0.022,0.019,20,18,41,1,2*69
$GPCHC,2122,378094.00,86.93,1.47,0.66,0.04,-0.14,-0.03,-0.0115,0.0256,0.9993,32.02625279,118.85732016,67.62,0.018,0.001,-0.019,0.018,20,17,41,1,2*61
$GPCHC,2122,378095.00,86.44,1.46,0.64,0.04,-0.14,-0.10,-0.0112,0.0254,0.9991,32.02625281,118.85732017,67.62,0.010,0.008,-0.010,0.013,20,18,41,1,2*66
$GPCHC,2122,378096.00,86.64,1.46,0.64,0.05,-0.14,-0.05,-0.0112,0.0255,0.9989,32.02625279,118.85732012,67.63,-0.014,-0.006,0.031,0.015,20,18,41,1,2*4B
$GPCHC,2122,378097.00,87.00,1.46,0.66,0.00,-0.14,-0.06,-0.0114,0.0255,0.9989,32.02625281,118.85732014,67.63,0.002,-0.004,-0.017,0.005,20,17,41,1,2*45
$GPCHC,2122,378098.00,86.89,1.47,0.65,0.03,-0.14,-0.06,-0.0113,0.0257,0.9988,32.02625280,118.85732015,67.62,-0.004,0.002,-0.000,0.005,20,17,41,1,2*48
